episode:44,Updates:44/100,Timesteps:180000/400000,FPS:73.0,avg_sp:113.5,avg_xp_0_0:21.4,avg_xp_0_1:3.9,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:1.1698680252457658,policy_loss:0.031187927964150753,dist_entropy:4.508790922164917,actor_grad_norm:0.3839604804913203,critic_grad_norm:4.955042749643326,ratio:4.000460799535116,best_i:0,average_step_rewards:0.5674999952316284
episode:45,Updates:45/100,Timesteps:184000/400000,FPS:72.0,avg_sp:110.45,avg_xp_0_0:24.6,avg_xp_0_1:3.6,avg_xp_1_0:23.3,avg_xp_1_1:9.2,avg_xp_2_0:12.45,avg_xp_2_1:21.85,value_loss:1.0916852519537013,policy_loss:0.031623238849717517,dist_entropy:4.369477601846059,actor_grad_norm:0.3389063855012258,critic_grad_norm:3.6006063729524613,ratio:4.000702464580536,best_i:0,average_step_rewards:0.5522500276565552
episode:46,Updates:46/100,Timesteps:188000/400000,FPS:72.0,avg_sp:117.3,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:21.45,avg_xp_2_1:10.05,value_loss:1.0598971428970496,policy_loss:0.07315332196694026,dist_entropy:3.6683151602745054,actor_grad_norm:0.3525103668371836,critic_grad_norm:4.01711907585462,ratio:3.9957976738611856,best_i:2,average_step_rewards:0.5864999890327454
episode:47,Updates:47/100,Timesteps:192000/400000,FPS:73.0,avg_sp:113.4,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:11.6,avg_xp_2_1:13.9,value_loss:1.06646193737785,policy_loss:0.08413350522719944,dist_entropy:3.6362571517626443,actor_grad_norm:0.3305749197800954,critic_grad_norm:4.306947231292725,ratio:4.0032945672671,best_i:2,average_step_rewards:0.5669999718666077
episode:48,Updates:48/100,Timesteps:196000/400000,FPS:72.0,avg_sp:113.2,avg_xp_0_0:22.9,avg_xp_0_1:2.25,avg_xp_1_0:26.9,avg_xp_1_1:1.5,avg_xp_2_0:11.05,avg_xp_2_1:15.3,value_loss:0.9160923538108666,policy_loss:0.09381493857589861,dist_entropy:3.433538055419922,actor_grad_norm:0.4252500653266907,critic_grad_norm:3.353450055917104,ratio:3.9965076486269635,best_i:2,average_step_rewards:0.5659999847412109
episode:49,Updates:49/100,Timesteps:200000/400000,FPS:72.0,avg_sp:115.8,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:26.6,avg_xp_1_1:6.75,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:1.0020529282900195,policy_loss:0.14327052330935067,dist_entropy:3.773933188120524,actor_grad_norm:0.7786327580610911,critic_grad_norm:5.30975765089194,ratio:3.996264131863912,best_i:1,average_step_rewards:0.5789999961853027
episode:50,Updates:50/100,Timesteps:204000/400000,FPS:73.0,avg_sp:116.05,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:25.75,avg_xp_1_1:1.2,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:0.9453922538086772,policy_loss:0.10276431198013793,dist_entropy:3.9682408889134724,actor_grad_norm:0.49521369536717735,critic_grad_norm:5.061304518580437,ratio:3.994982647895813,best_i:1,average_step_rewards:0.5802500247955322
episode:51,Updates:51/100,Timesteps:208000/400000,FPS:72.0,avg_sp:117.55,avg_xp_0_0:21.35,avg_xp_0_1:5.0,avg_xp_1_0:27.75,avg_xp_1_1:4.65,avg_xp_2_0:9.05,avg_xp_2_1:12.6,value_loss:0.8968092991349598,policy_loss:0.14214704140986625,dist_entropy:4.10245133638382,actor_grad_norm:0.5196496963500976,critic_grad_norm:4.623990591367086,ratio:3.9970322767893474,best_i:1,average_step_rewards:0.5877500176429749
episode:52,Updates:52/100,Timesteps:212000/400000,FPS:73.0,avg_sp:114.5,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:24.75,avg_xp_1_1:1.8,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:0.9480435191964109,policy_loss:0.13155376246124115,dist_entropy:3.9607958078384398,actor_grad_norm:0.4517866849899292,critic_grad_norm:5.406845764319102,ratio:3.993625644842784,best_i:1,average_step_rewards:0.5724999904632568
episode:53,Updates:53/100,Timesteps:216000/400000,FPS:73.0,avg_sp:121.8,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:14.25,avg_xp_1_1:1.65,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:0.8069154002082845,policy_loss:0.15831361869911784,dist_entropy:4.1249773899714155,actor_grad_norm:0.42127983768781024,critic_grad_norm:5.096083889901638,ratio:3.9961057623227436,best_i:1,average_step_rewards:0.609000027179718
