episode:36,Updates:36/100,Timesteps:148000/400000,FPS:66.0,avg_sp:66.15,avg_xp_0_0:26.55,avg_xp_0_1:27.85,avg_xp_1_0:0.75,avg_xp_1_1:20.6,avg_xp_2_0:14.45,avg_xp_2_1:17.3,avg_xp_3_0:14.45,avg_xp_3_1:14.95,value_loss:1.2168452942123016,policy_loss:0.07923312749953089,dist_entropy:4.642412932713826,actor_grad_norm:0.3565987765789032,critic_grad_norm:8.883485154310863,ratio:3.9905611673990884,best_i:1,average_step_rewards:0.3307499885559082
episode:37,Updates:37/100,Timesteps:152000/400000,FPS:66.0,avg_sp:66.2,avg_xp_0_0:31.25,avg_xp_0_1:7.5,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:1.501209298769633,policy_loss:0.013111876991068416,dist_entropy:4.7592895269393924,actor_grad_norm:0.3641573925813039,critic_grad_norm:9.353344074885051,ratio:3.9993184924125673,best_i:0,average_step_rewards:0.3310000002384186
episode:38,Updates:38/100,Timesteps:156000/400000,FPS:67.0,avg_sp:72.8,avg_xp_0_0:20.9,avg_xp_0_1:8.95,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:1.355753281712532,policy_loss:0.03565676057989089,dist_entropy:4.789630397160848,actor_grad_norm:0.37363976836204527,critic_grad_norm:8.837841163078943,ratio:3.998528055349986,best_i:0,average_step_rewards:0.36399999260902405
episode:39,Updates:39/100,Timesteps:160000/400000,FPS:68.0,avg_sp:78.45,avg_xp_0_0:13.45,avg_xp_0_1:3.7,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:1.2694275150696437,policy_loss:0.043008690680090035,dist_entropy:4.729693158467611,actor_grad_norm:0.3751021643479665,critic_grad_norm:9.430585525433223,ratio:3.9963578542073566,best_i:0,average_step_rewards:0.3922500014305115
episode:40,Updates:40/100,Timesteps:164000/400000,FPS:66.0,avg_sp:78.9,avg_xp_0_0:10.45,avg_xp_0_1:0.9,avg_xp_1_0:4.4,avg_xp_1_1:26.15,avg_xp_2_0:20.15,avg_xp_2_1:17.25,avg_xp_3_0:11.9,avg_xp_3_1:13.35,value_loss:1.3744967090586822,policy_loss:0.06329923879997443,dist_entropy:4.68595339457194,actor_grad_norm:0.3481153905391693,critic_grad_norm:12.577746158838272,ratio:3.994934344291687,best_i:0,average_step_rewards:0.3944999873638153
episode:41,Updates:41/100,Timesteps:168000/400000,FPS:67.0,avg_sp:83.1,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:14.1,avg_xp_2_1:16.45,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:1.3439307384192944,policy_loss:0.04302855695153899,dist_entropy:4.369641999403636,actor_grad_norm:0.3171642442544301,critic_grad_norm:9.656266325712204,ratio:3.995424044132233,best_i:2,average_step_rewards:0.4154999852180481
episode:42,Updates:42/100,Timesteps:172000/400000,FPS:68.0,avg_sp:78.4,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:13.05,avg_xp_2_1:16.7,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:1.2070239320397378,policy_loss:0.048939214682850674,dist_entropy:4.363814775149027,actor_grad_norm:0.35431839028994244,critic_grad_norm:10.068232091267904,ratio:3.99669756491979,best_i:2,average_step_rewards:0.3919999897480011
episode:43,Updates:43/100,Timesteps:176000/400000,FPS:68.0,avg_sp:83.95,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:16.15,avg_xp_2_1:14.35,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:1.1579580556601285,policy_loss:0.03320397186128732,dist_entropy:4.284326966603597,actor_grad_norm:0.3370965182781219,critic_grad_norm:7.8910083174705505,ratio:3.9985334952672322,best_i:2,average_step_rewards:0.41975000500679016
episode:44,Updates:44/100,Timesteps:180000/400000,FPS:67.0,avg_sp:86.15,avg_xp_0_0:16.25,avg_xp_0_1:3.85,avg_xp_1_0:6.4,avg_xp_1_1:19.7,avg_xp_2_0:14.15,avg_xp_2_1:18.7,avg_xp_3_0:9.75,avg_xp_3_1:14.3,value_loss:1.1092314934978882,policy_loss:0.03729529197050144,dist_entropy:4.235783167680105,actor_grad_norm:0.37665213346481324,critic_grad_norm:6.129147481918335,ratio:3.9993029634157815,best_i:2,average_step_rewards:0.4307500123977661
episode:45,Updates:45/100,Timesteps:184000/400000,FPS:67.0,avg_sp:89.5,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:14.05,avg_xp_2_1:14.1,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:1.1535071591536203,policy_loss:0.036925667714832036,dist_entropy:4.138766856988271,actor_grad_norm:0.28154948552449544,critic_grad_norm:4.47339239915212,ratio:3.999597160021464,best_i:2,average_step_rewards:0.44749999046325684
